,Word
292,흥해 흥해라 라 청년 청년경찰 경찰 뻔 거 생각 영화 
293,요즘 일 배우 연기 연기합 합 최고 어디 하나 처음 
294,난소 난소공장 공장 주 주인공 인공 명 코미디 액션 외 
295,다큐 감독 머리 주위 연출 연출진 진 머 평점 다 
296,영화 홍보 친구 마음 주제 인신매매 보고 기분 주인공 희생 
297,희생정신 정신 뭐 표현 코미디 코미디영화 어제 구로 2 2시 
298,시 40 40분 분 관람 영화 자체 현실성 개연성 주인공 
299,머리 피칠갑 파출소 신고 장면 신고자 신분증 동안 경찰 전체 
300,평점 이해 영화 소수 문화적 폭력 저번 리뷰 주제 희화화 
301,감독 배우 실망 청년 청년경찰 경찰 평 대한 대한민국 민국 
302,수준 별 0.5 어디 원 조 조조로 조로 돈 세 
303,여성 여성관객 관객 타겟 영화 폭력 소비 올해 영화 중 
304,최고 듯 마지막 이 감독 영화 이제 오락성 수 내용 
305,어이 무거 무거운 운 소재 방식 최악 불쾌 나 진짜 
306,영화 영화보고 보고 평점 남기 주변 주변사람 사람 한번 어 
307,새벽 새벽2시 2 시 칼 수 알바 티 거 관람객 
308,호구 실 실관람객 평론가 평점 말 전형적 신파극 상업 상업영화 
309,영화 무엇 이해 가지 억지 억지스토리 스토리 억지웃음유도 웃음 유도 
310,시간 기대 이상 유 머 때문 듯 임산부 해피 해피바이러스 
311,바 이러스 받을려 흑 고민 선택 폭력적 잔인 태교 도움 
312,불편 코미디 듯 1 1점 점 영화 통쾌 불 불쾌 
313,쾌 눈살 짐 이것 영화 대한 대한민국 민국 수준 수준알 
314,알 이것 9 9점대 점 대 영화 삼류 삼류영화 영화 
315,주고 돈 감독 누구 1 1점 점 생전 평점 하면 
316,로그 로그인 인 어디 소재 감독 머리 분명 사건 개연성 
317,하나 욕 농담 스토리 식상 급 급영화 영화 여성 여성혐오 
318,혐오 주 이 에휴 코믹 맞추기 임 수술 8 8천만원 
319,천만 원 웃기 소리 최악 영화 꺼 기분 1 1점 
320,점 영화 기가 기대 2017 2017년도 년도 사람 호평 국민 
321,수준 의심 중고딩말투 무모 열정 결국 영웅 경찰 모독 영화 
322,어의 무능 지 스토리 앞뒤 처음 나중 화 알바 개 
323,구닥다리 영화 오랜만 맨트 욕 밖 못 요즘 관객 눈높이 
324,듯 액션 액션씬 씬 배우 배우분 분 가슴 가슴안 안 
325,관람 연기 건 액션신 신 자연 눈 수 풋내기 병아리 
326,경찰대 성장 과정 너 내용 생각 생각지도 지도 소재 당황 
327,중간 정도 이것 웃음 영화 분 감독 우리 우리나라 나라 
328,경찰 공부 영화 만들기 여자 난자 장기 장기척출 척출 하 
329,대사 영화 겁 나 처 웃음 이것 잼 휴 실제 
330,범죄 심각 심각성과 성과 여성 일상적 공포 고민 하나 영화 
331,강 강하늘 하늘 박 몸 8 8천원 천 원 그것 
332,3 3분 분 하 내용 내용요약 요약 악당 개발 준비 
333,단련 악 당 오예 추석 추석특선영화 특선 영화 보세 요즘 
334,청소년 말투 대학생 인간 주고 극 ㅉ ㅉㅉㅉ ㅉㅉ 병 
335,병맛 맛 억지 웃음 웃음코드덤 코드 덤 앤 평점 첨 
336,공포 공포영화 영화 코메디 코메디영화 이것 현실 알바 처음 영화 
337,평점 안 1 1점 점 주고 소재 영화 생각 의심 
338,넘기기 현실 별 반 개도 영화 웃음 빙자 집단 알바 
339,쓰레기 평점 라 이것 9 9점 점 잔인 범죄 과정 
340,과정중 중 웃음 정말 중반 불편 그때 극장 극장안 안 
341,웃음소리 소리 소름 강 강하늘박 하늘 박 참 연기 밑 
342,끝 전개 ㅋ ㅋ무엇 이야기 경찰의 무능 인간 잔혹 젊은이 
343,패기 유치 급 급영화 영화 연출 실망 배우 나 알바 
344,알바아 아 ㅠ 개그 개그코드 코드 친구 친구4명 4 명 
345,2 2명 보기 고함 진짜 웃음 웃음포인트 포인트 고 마세 
346,딴것 영화 있노 돈 속이 웃음 유발 생각 생각지도 지도 
347,범죄 로 범벅 영화 기분 돈 어이 이 사람 소재 
348,영화 코믹 코믹영화 수 작품 소재 웃음 웃음포인트 포인트 영화 
349,거지 소재 코믹 자체 정신 ㅋ 조선족 사람 연기 오 
350,오바 바 불쾌 이것 영화 알바 장난 김치 김치영화 영화 
351,절대 공식 하나 영화광고 광고 관람객 소감 재미 스트레스 보고 
352,짜증 짜증남 남 뭐 ㅜ 상영 도중 적 처음 시간 
353,줄 별 반개 저급 저급영화 영화 연출 연기 3 3류영화수준 
354,류 수준 자극적 요소 채 수습 스토리 영화 중간 중간중간 
355,웃음 포인트 이야기 소재 장면 대사 수 귀향 도 소재 
356,건 나 기분 영화 기대 이하 개인적 배우 연기력 영화 
357,영화임 임 전개 억지 개그 요소 코믹 코믹영화 홍보 보고 
358,뒤 기분 도가니 0 0점 점 소재 오만 편견 영화 
359,영화앞 앞 네이버 평점 영화보고 보고 기분 안 데 더러운 
360,더러운영화 조금 생각 영화 캐릭터 캐미 여자 납치 후 턴 
361,웃음 소재 친구 기분 후기 본인 아내 딸 대 억지 
362,웃음 강 강하늘 하늘 어색 연기 기대 이상 관람 생각 
363,영화관 사람 생각 무엇 코믹 용서 의문 노 노잼 잼 
364,슈퍼 슈퍼배드 배드 번 링 타임 타임영화 영화 한데 평점 
365,8 8점 점 알바 빠들 객관적 점수 6 6점정도 정도 
366,빠들알바 때문 1 1점 쓰래기 영화 극장 돈 점 1 
367,대림 대림동 동 무시 2 나 임 임불임 불임 병원 
368,병원무시 3 현실성 끝 단순 코믹 코믹영화 영화 줄 여성 
369,각종 범죄 범죄사건 사건 칼부림 등 여자 시 시종 종 
370,별 영화 감독 제대 전달 알바 판 박 강 강하늘 
371,하늘 콤비 콤비플레이 플레이 21 21세기 세기 최고 영화 현실 
372,드라마 걸 걸정체 정체 최악 의심 돈 빙수 사 생각 
373,네이버 주인공 팬 팬카페회원 카페 회원 어 처리 지식인 로 
374,로거들 거들 기업 기업신뢰도 신뢰도 짜증 나 중간 현실성 1 
375,1점 점 영화 첨 내고 예매 대 대본의 본의 유치 
376,설정 애 장난 절대 영화 사람 진짜 인권 인권의식 의식 
377,거 거임 임 밖 꾸르 꾸르잼 잼 여름 영화 최고 
378,억지 억지웃음요소 웃음 요소 우리 나라 페미니즘 수 영화 관람객 
379,1 1점 점 시간 감정 감정소모 소모 남자 남자배우 배우 
380,제복 상반신 씬 페이크 광고 코믹 영화 현혹 댓 댓글알바 
381,글 알바 고용 투 투자금 자금 회수 때 최선 영 
382,조선 조선영화 영화 거름 범죄 생각 주제 웃음 웃음코드 코드 
383,감독 거 영화 출연 배우 실망 짐 물 물한잔 한잔 
384,빗물 금세기 최고 삼류 삼류영화 영화 한국 영화판 미래 개 
385,웃음 내년 설 특선 특선영화 영화 때 집 노 노잼 
386,잼 돈 움 유치 2017 2017년 년 영화 영화라니 라니 
387,20 20대 대 직장인 절대 평점 점대 영화 장르 소년 
388,기 소재 극단적 진지성 선 장면 드립 어색 라면 채널 
389,10 10점주고 점 주고 인센티브 얼마 1 1점 리뷰 비추 
390,인 기본급 최저 최저시급 시급 주휴 주휴수당 수당 요즘 노동청 
391,신고 신고하면 하면 돈 포기 마 한국 한국영화 영화 인권 
392,인권의식 의식 범죄 소재 미화 포장 중간 중간중간 천박 자극적 
393,어휘 케미 뭐 소름 상황 뒤 순 가벼운 쓰레기 영화 
394,최악 시사회 당첨 영화 속 장면 생각 이 이후 하루 
395,맘 길 저 충격 터 이것 첨 정도 정도고 고 
396,중 중반쯤 반쯤 난자 출성 출성매매 매매 등 잔인 이상한 
397,소재 후 웃음 영화 조선족 불임 불임산부인과 산부인과 의사 소수 
398,범죄자 생각 감독 사회 이유 멸시 사람 누 생일날 오랜만 
399,남편 마음 영화 페북 꺼 딸 절대 가족 댓 댓글 
400,글 부모 부모길 길 코믹 불쾌 돈 영화 덤 덤앤 
401,앤 머 때문 여자 희생 조선족 이상 거 코믹 코믹영화 
402,영화 질적 수준 최하 중 중고등학생 고등학생 투 투캅스 캅스 
403,가상 정도 올해 최악 영화 영화조선족 조선족 경찰대 학생 경찰 
404,사건 피해 모든 모든분 분 짜증 분노 일진 허구 날 
405,처 지 구별 화만 둘 미 여 요소 최근 영화 
406,중 주연 배우 연기 내용 어이 어이상실 상실 영화 머리 
407,역대 역대급 급 공포 공포영화 영화 시간 시간낭비 낭비 돈 
408,돈낭비 개 개십노잼 십 노 잼 웃음 웃음코드 코드 수준 
409,좆 좆노잼 영화 대중 영향 상당 상당하다 하다 생각 문제 
410,문제의식 의식 그것 소비 세상 획일화 지 가치 가치판단 판단 
411,불가능 분 공통적 지적 한번쯤 재미 소수자 편견 와우 ㅎ 
412,평점 9.1 9.1점 점 혹성 혹성탈출 탈출 7 7점 점 
413,평점영환데 영 환 데 1 1점 이거 성 반대 영화 
414,욕 평점 테러 난리 듯 평론가 이혼 후 새 새아버지 
415,아버지 폭력 가출 여고 여고생이 생이 생계 유사성 유사성매매업소 매매 
416,업소 조선족 난자 난자적출 적출 장기 장기적출 니 기분 거 
417,군데 번 웃음 급 급영화 영화 급감 듯 평점 9 
418,9점 점 1 1점줌 줌 군함 정 주인공 둘 영화 
419,영화시간 시간 여자 약자 평점 영화관 간 이후 중간 영화 
420,처음 알바 만 인간 인간극장 극장 발 레 타인 0 
421,0점 점 리뷰 리뷰보고 보고 속 기분 완전 영화 영화앞 
422,앞 영화 영화심각하 심 각하 평점 왜케높나했더 소재 장난 말 
423,투 치 평점 개 개유치 유치 억지 억지웃음유발 웃음 유발 
424,스토리 미성년 범죄자 미화 영화 억지 마음 마음불편 불편 알바 
425,알바천국 천국 영화 기기 소재 생각 재미 잠 개연성 1 
426,암 줄 보신 동감 듯 스릴러 소재 니 불쾌 영화 
427,제가 영화 영화중 중 최악 경찰 납치 납치범죄 범죄 척 
428,현실 왜곡 내용 코믹 줄 스토리 전개 아무것 어린이 놀이 
429,놀이일 일 알바 듯 듯 형 돈 집 삼류 삼류영화 
430,영화 예매 2 2위 위 차라리 시대극 택시 택시운전사 운전사 
431,역사 역사영화 군함 군함도가 도가 빠순 시바 팬 팬심 심 
432,10 10점주지마라 점 주지 마라 스토리 뻔 수가 기대 중간 
433,중간중간 유치 마지막 쿠키 1 1분 분 간격 알바 평점 
434,평점등록 등록 평론가 말 정확 비추 폭탄 폭탄보고 보고 알바 
435,거 깨달음 돈 거마 거마웡 웡 연기력 때 이것 사람 
436,목숨 말 설정 112 112신고 신고 이해 배우 진짜 취향 
437,수 이해 이해함 함 배우님 님 무슨죄겠냐먄 무 무개념 개념 
438,때문 내가 영화 영화중 중 제일 노 노잼영화 잼 짜증 
439,알바 장악 분위기 영화 중 한순간 자신 시대 의심 소재 
440,억지 희화화 청년 청년경찰 경찰 얘기 바 무엇 결론 패기 
441,무능 여자 납치 장면 목격 무시 성 성매매 매매 요가 
442,전개 개연성 설정 대사도 개인적 유치 재미 2017 2017년 년 
443,영화 알바 희석 영화 평점 어이 재미 웃음 라면 예능 
444,편 특정 팬 성별 영화 여성 범죄 동시 주인공 남성 
445,둘 시작 끝 사회적 약자 감독 시선 지 영화 앞 
446,오늘 나 운 돈 이것 집 거 예능 한편 후 
447,회의실 꼰대 꼰대새끼 새끼 때문 범인 상 거 사람 사람목숨 
448,목숨 신고 때 절차 ㅋ 이것 우리 우리나라 우리나라경찰 나라 
449,경찰 현실 세금 전 전나아 나아 지 지루지루지 루지 지루햇 
450,성동 성동일은 일은 거 ㅋ 사건 인지 방치 쓰레기인데ㅋ마지막 포장 
451,알바 10 10점 점 이해 이해안 안 이것 평점 평점9점 
452,9 점 7.5 정도 볼만 수준 세련 영화 최악 9 
453,9점 점 알바 힘 이것 영화 장난 최악 비현 비현실적 
454,실적 대학생 연출 영화 이것 평점 줄 줄 영화 후 
455,하루 하루종일 종일 기분 전반 여성 혐오 비하 조선족 사고 
456,사고관 관 그것 대학 남성 성장 드라마 코믹 표현 관객 
457,불편 영화 기분 더러움 4 4점정도 점 정도 평점 1 
458,1점 유머 소재 사건 배경 등 신경 안 듯 인신매매 
459,성 성매매 매매 코미디 코미디라니 라니 생각 조선족 편견 범죄 
460,건 일반화 임산부 택시 택시운전사 운전사 한국사 영화 코믹 오랫만 
461,오자 생각 남편 내용 수 평 당황 ㄹ ㄹㅇ ㅇ 
462,전형적 한국 상업 상업영화 영화 이제 평점 평점보고 보고 줄 
463,코믹 유치 댓 댓글 글 알바 의심 정도 정도예 예 
464,앞 때 입장권 팬 소속 소속사 사 20 20대 대 
465,여자 영화 거기 베스트 베스트리플 리플 알바 알바놈 놈 판 
466,수 난자 난자브로커 브로커 가출 가출청소년 청소년 퇴폐 퇴폐업소 업소 
467,근무 현실 의미 경찰대 경찰대생활 생활 고민 고민하다 하다 음지 
468,음지사건 사건 목격 공권력 모순 직접 현장 결심 성장 서사 
469,불편 스토 판타지 판타지영화 영화 꿈속 현실감 제로 개연성 박서 
470,강 강하늘 하늘 식 제작진 박 사과 사과해 해 1 
471,1점 점 연기 오 오바 바 불편 장면 스토리 그렇슺니다 
472,배우 브로맨스 둘 미소 반해 영화 영화소재 소재 감이 박 
473,강 강하늘 하늘 거 음 내용 억지 영화 중간 중간중간 
474,본거 처음 스토리 와중 무엇 박 이랑 강 강하늘 하늘 
475,존 멋 청년 청년경찰2 경찰 2 듯 1 경찰 경찰대생 
476,대생 여자 스토커 2 경찰대 불법 불법업소 업소 벌레 경찰순찰 
477,순찰 때 3 엔딩 엔딩장면 장면 여자허락 허락 2명 명 
478,경쟁 포옹 거 4 처음 끝 여성 여성도구 도구 조선족 
479,조선족비하 비하 평점 영화 시간 24 24년전 년 전 안 
480,안성기 성기 박 박중훈 중 훈 투캅스 560 이해 이해불가 
481,불가 충격적 이것 오락 오락영화라니 영화 라니 초반 내용 나중 
482,웃음 코미디래 생각 경악 금 영화 코미디 코미디영화 소재 마음 
483,기분 채 베스트 평점 8 8월 월 9 9일 일 
484,작성 위 기대 배우 연기 코믹 코믹적인 적인 가지 부분 
485,전체적 영화 화가 실망 우 뭐 개 1 1점 점 
486,정도 처음 끝 불쾌 옥 씬 불편 좌불안석 향이 나 
487,잔인 영화 영화코믹소재 코믹 소재 십 십원 원 욕 욕설 
488,설 줄임말 실망 실망대실망 대 배우 극중 사람 상황 농담 
489,어리 어리버리 버리 주인공 안일 경찰 수 여성 여성범죄 범죄 
490,영웅 영웅스토리 스토리 이용 용인 롯데 중간 나왓다끝 처음 최악 
491,억지 코메디 개 개콘 콘 듯 박 팬 여성 심 
492,영화 남자애 웃통 때 환호 기대 실패 링 링타임 타임 
493,기대 웃음 웃음코드 코드 와이프 번 평점 왜케 바 거랑 
494,어디 설정 등등 개 개실망 실망 이 영화 택시 택시운전사 
495,운전사 군 군함도 함도 평 평점 점 독 독박 박 
496,평점 안 중간 간 일행 소재 연기 돈 영화 마라 
497,대기업 상업 상업영화 1 1점 점 영화 영화보고 보고 욕해 
498,욕해본건 본건 처음 비현 비현실적 실적 개 개노잼 노 잼 
499,노 노잼 잼 억지 장면 삼류 삼류영화 영화 막장 2017 
0,영화 영화안 안 이야기 거 주진 주진모 모 분량 전작 
1,서 서태화 태화 정운택 특별 특별출연 출연 친구 친구1 1 
2,1인 인 기대 시대 몰입 주진 주진모 모 스케일 장면 
3,갈등 해결 전작 비교 감독 친구 미련 곽경택 부산 부산조폭 
4,조폭 대부 느와르 억지 설정 잔 잔흑 흑 폭력 겉멋 
5,허세 똘 똘끼 끼 조폭뿐 뿐 전작 등에 업고 양아치 
6,양성 주진 주진모 모 캐릭터 이해 수 12 기대 유 
7,유오성 오성 아버지 아버지얘기 얘기 유 유오성 오성 연기력 최고 
8,준석 출소 사람 이름 대체 뭡 니 말 고 고ㅊ 
9,ㅊ 머 오늘 기대 이하 극장가 돈 돈주고 주고 알바 
10,방지 김 김우빈대 우 빈대 똔 곱 노 노솨 솨 
11,모라 수 척 뿐 조폭 연쇄 연쇄살인 살인 유괴 충무 
12,신물 나지 도 잔인 관객 약장수 영화 친구 건 폭력 
13,잔혹성 2 한국 한국영화 영화 대사 기한 경험 친구 친구3 
14,3 영화 연기 내용 개판 봉전 제작진 6 6점 점 
15,수 어이 10 10점 점 알바 알바때문 때문 1 1점 
16,닷 무엇 내용 두서 노력 나사 억지 느낌 영화 생각 
17,수 역부족 시나리오 단순 깡패 깡패영화 분 강추 진짜 객관적 
18,봣 때 김 주기 영화 생각 소스 좋앗 데 내용 
19,오랜만 최악 영화 한국 한국영화 영화 조폭 연쇄 연쇄살인 살인 
20,소재 피카츄 참 휴 말 8 8천원 천 원 마디 
21,유 유오성 오성 연기 멋 김 때 때 장면 정도 
22,마지막 허무 친구 친구1 1 연 네이버 평점 사람 전 
23,전작 작 느낌 거 김 이 연기 생각 쓰레기 영화 
24,원작 폐 뿐 청소년 대사도 연기 형평 최악 알바 알바방지 
25,방지 영화 5 5점 점 이상 사람 3 3가지 가지 
26,유형 1 진짜 알바2 2 초 초딩때 딩 때 크리스마스 
27,나 집 이후 본적 사람3 마음 응원 사람여운 여운 1 
28,1탄 탄 수 내 생각 내용 내용변화 변화 주진 주진모 
29,모 잔인 장면 흐름 에휴 휴 곽 곽감독 감독 욕심 
30,5 5부작 부작 드라마 13 보고 24 24보고 5편 편 
31,본 느낌 굿잡 유 유오성 오성 칼 칼카슘마 카 슘 
32,마 1 1편 편 우정 생각 기회 준석 준석아버지 아버지 
33,내용 동수 결정 과정 기대 부분 상택이 중 중호 호 
34,의 부재 전작 속편 대부 시리즈 느낌 유 유오성 오성 
35,예 지금 굿 굿캐스팅 캐스팅 김 포 포장되 장되 임 
36,임펙트약 펙트 약 하 친구 친구1 1 번 베스트 곽경택 
37,친구 친구하나 하나 언제 친구 타이틀 먹칠 작품 거 5 
38,5점이상 점 이상 사람 영화 영화안본사람 안본 주진 주진모부분 모 
39,부분 개 사투리 어색 스토리 1 1편 편 후기 1 
40,1점 점 영화 산만 코믹 코믹적인요소 적인 요소 액션 10 
41,10년전 년 전 스토리 개연성 결말 돈 돈아까운영 아까 운영 
42,나중 시간 때 다운 영화 박 박평식씨 평 식 씨 
43,별 별점 점 진리 주진 주진모 모 거 2 피 
44,피카츄 카 츄 이름 무엇 곽 곽경택 경 택 감독 
45,평생 친구 친구1 1 듯 돈 전기톱 사람 목 칼 
46,수회 등 조금 여과 여과작업 작업 영화 고등 고등학교 학교 
47,졸업생 한국 한국영화심의 심의 분 걱정 뭐래 말소리 하나 친구 
48,친구1 1 감동 전율 전개 대부 대부3 3 개 티 
49,수선 기대 실망 친구 친구1 1 생각 뿐 뿐재미 재미 
50,감 감동도 동도 뭐 쓰레기 자기 머리 돈 영양가 밥 
51,끼 기대 실망 글 광고 무엇 의미 이 사투리 수 
52,알바 평 평점 점 처음 진짜 제작비 거리 과거로 틈 
53,폭력 폭력영화 영화 스펙탸 표현 이번 실망 대 대실망 실망 
54,기대 개 개졸작 졸작 허세 허세영화 영화 재미 레 쓰레기 
55,내용 무엇 얘기 엔 조폭 조폭영화 영화 친구 스토리 산 
56,김 이상 이하 아 별 반개 쓰레기 마 후회 감동 
57,재미 팝콘 깡패 미화 쓰래기 영화 영화ㅑ ㅑ 유 유오성 
58,오성 보임 영화 개 개망작임 망 작 임 망작 거 
59,거임 꽁짜 시간 영화수준 수준 알바 금지 양아치 쇼 족 
60,족보도 보도 삼류 깡패 깡패새끼 새끼 로 영화 곽경택 그동안 
61,친구 호흡기 연명 영화판 영화판인생 인생 친구2 2 감독 수고 
62,나름 곽 곽경택 경 택 감독 무덤 영화 재기 넥타이 
63,넥타이부대 부대 대사 건달 후회 추억 사람 주 주위 위 
64,친구 3 3류 류 건달 양아치 영화 영화 영화관계자분 관계자 
65,분 재미 감동 사람 청소년 범죄 사투리 부분 한국말 이해 
66,씬 장면 이야기 전개 뒤죽박죽 영화 조잡 곽경택 몰락 어디 
67,인가 평점 기대 유 유오성 오성 하인드 하인드스토리 스토리 곽경택 
68,감 70 70년대 년대 추억 주먹 주먹영화 영화 느낌 이것 
69,영화 사람 마 마셈 셈 한국 한국영화 발전 ㅉ 하다 
70,조폭 조폭영화 영화 칼 감동 조폭 조폭영화 영화 미화 말자 
71,완존 기대 이하 대 대박 박 보람 내 8 8천원 
72,천 원 돌리 시간 극장 빵점 영화 댓 댓글 글 
73,처음 봄 리 리자 자 맨 사람 듯 전작 군 
74,해설 해설판 판 유 유오성 오성 김 연기 장 장동건 
75,동건 아들 아이 곽경택 친구 듯 김 저것 연기 거 
76,때 때문 문 눈 철 캐스팅 쓰레기 김 포스 1 
77,말 영화 장 장동건 동건 김 진짜 뭐 엿 곽 
78,곽경택 경 택 감독 시사회 말씀 석이 동수 해답 이것 
79,영화 전부 군데 시나리오 점 기억 건 숫놈 냄새 말 
80,요즘 영화 6 6점대 점 대 8 8점대 봄 1 
81,명작 기대 2 진짜 내 돈 라 라내 내 김 
82,캐스팅 실화 이것 영화 영화임 임 개봉 빨 돈 주고 
83,영화 후회 우 뤠 뤠기 기 영화 연기 유 유오성 
84,오성 사람 주진 주진모 모 뭐 대사 때 내 내손발 
85,손발 기분 노 노잼 잼 신라 달밤 달밤급 급 사투리 
86,퀄리티 정신 객관적 이해할려해 친구 1 2 감독 이해 스토리 
87,영상미 자체 납득 안됨 의심 친구 친구2 2 1 1편 
88,편 모독 영화 눈 경상도 사투리 대사 대사전달 전달 김 
89,의 어색 연기 중간 중간중간 주진 주진모의 모의 억지 터프 
90,척 조폭 티비 어이 명작 2 ㅋ 자기 모나리자 손 
91,덧칠 김 영화 김 연기 못 양아치 수준 수준연기 연기력 
92,사투리 미간 주름 ㅋ ㅋ카리스마 카리스마 줄 눈깔 거 보 
93,보믄 믄 뽕 새끼 김 대사 조금 사투리 부산 사람 
94,나 임펙트 부족 액션 바리 내용 집중 재 재밋 밋 
95,듯 이야기 진짜 전작 최악 3 3류급 류 급 연극 
96,배우 연기 연기최악 오버 오버연기 눈 부 부릅 릅 떡밥 
97,억지 친구 친구1이랑 1 이랑 거 2 분리 명작 터 
98,사투리 어색 대사 대사전달 전달 안 아버지 스토리 전 전편 
99,편 먹칠 폼 쓰레기 쓰레기영화 영화 인간적 전기톱 오버 공포 
100,영화 댓 댓글 글 대사 주진 주진모의 모의 연기력 김 
101,의 심각 오버 앙상블 곽경택 나 쓰레기 평점 기대 기대안 
102,안 파이브 삐삐 삐삐삐 삐 대체 생각 거 이야기 영화 
103,친구 친구2 2 타이틀 최소한 상택 중 중호 호 야 
104,얘기 1 동수 동수아들 아들 설정 최악 최악ㅉㅉ ㅉㅉ 곽경택 
105,감독 2001 2001년 년 연기 스토리 전개 우 우빈아 빈아 
106,사투리 거 거조아조아 조아 깡패 깡패안 안 눈 이상 이상ㅈ 
107,ㅈ 건달 역 벼 말투 뭐 장 장동건 동건 대 
108,대박이 박이 이거 티비 하면 친구 친구1 1 유치 유치하다 
109,하다 2001 2001년작 년 작 친구 감독 곽 곽경택 경 
110,택 집착 미련 한국 영화계 회자 괴 괴작 누 내 
111,데 친구 친구2 2 암살자 유 유오성 오성 고 전부 
112,최악 아버지 얘기 김 의 오버 연기 감독 사투리 어색 
113,에효 조폭 이야기 이젠 재미 감동 수준 짝 감독 부산 
114,부산사람 사람 나름 영화 대부 표절 1 1편 편 계 
115,계연성 연성 친구 아버지 2 시절 이야기 밖 안보 전작 
116,명성 똥칠 망 조폭 조폭미화영화 미화 영화 정도 수준 개구리 
117,새 영화 표정 조폭 쓰레기 깡패 미화 영화 완전 기대 
118,날 심야 무리 중간 머 지도 무엇 전달 먹 을 
119,전 집 1 1편 편 번 감동 듯 곽 곽경택 
120,경 택 친구 친구하나 하나 ㅉ ㅉㅉ 뭐 영화 있노 
121,거 기대 기대이상 이상 친구 친구2 2 전작 거 여 
122,기대 영 영환데 환 데 기대이상 이상 전 남친 김 
123,관심 친구 친구2 2 매력 내용 느낌 잔인 장면 이등 
124,이등장 장 자체 흥미 웠 내 내평점 평점 친구 1 
125,흥행 12 12년 년 나 수 명언 감동 남겻으 기대 
126,실망 컷겟지 비교 2 2만 만 내용 재 재밋 밋 
127,데 오성 내면 외로움 표현 3 3대 대 얘기 기대 
128,수 추억 볼만 영화 2 2시간 시간 동안 틈 기대 
129,영 영환데 환 데 보람 스토리 배우 연기 유 유오성 
130,오성 연기 실력 사람 만 영화 기대 기대이상 이상 재 
131,재밋 밋 데 영화관 사람 거 처음 처음봄 봄 서기 
132,행 카리스마 같심 같심니더 니더 성 성후 후 동상 마지막 
133,여운 3 3편 편 기대 친구 영 영환데 환 데 
134,내가 몰입 친구2 2 흥해 듯 생각 잼 안 기대 
135,스토리 전개 구성 여 영화 단편적 판단 분 거 청 
136,청불 불 성인 조폭 조폭미화건 미화 건 뭐 필터링 평 
137,평점 점 속편 한번 생각 감동 여운 후회 뻔 3 
138,3번 번 연출 연출문제 문제 김 때문 감독 실수 예 
139,유 유오성 오성 깡패 깡패연기 연기 하나 진부 유 유오성 
140,오성 깡패 깡패연기 연기 뿐 절대 감독 작품 수 주진 
141,주진모 모 영화 흥미 플러스 냥 현재 우 우빈아 빈아 
142,연기 왤 고등학생 하랬더 중 중2병 2 병 중학생 내 
143,인생 최악 후속 후속편이 편이 주진 과거 회상 회상씬 씬 
144,터 친구 친구1편 1 편 수백 수백번 번 1점 점 
145,최고 망 망작 작 감독 작품 수 이해 은기 은기역할 
146,역할 배우 사투리 사투리연기 연기 김 함 표현 몰입 방해 
147,마스크 진지 치명적 하기 괴리감 거 마스터 렸 형 주진 
148,주진모 모 이 거기 영화 개연성 겁 나 친구 친구2 
149,2 양아치 만 산 이유 개봉 개봉당시 당시 친구 친구1 
150,1 느낌 넷 넷플 플 김 어거지 부산 부산사투리 사투리 
151,연기 주연 주연배우 배우 망 망필 필 전개 쓸모 재미 
152,준석 아빠 주진 주진모 모 의 추억 추억여행 여행 개지 
153,치명적 치명적인척 인척 김 과 스토리 비중 척 하다 단역 
154,긴장 감동 흥 주진 주진모 모 대체 오 오마쥬 마 
155,쥬 남발 거 마스크 마스크살인장면 살인 장면 원 판 판어타임 
156,어 타임 이 대부 대부2 2 특정 뿐 스토리 스토리구조 
157,구조 가기 수준 곽 곽경택 경 택 감독 연출 1 
158,수 대사 사투리 사투리임 임 감안 한국말 말 친구 친구1 
159,1 감독 영화 정도 수준 수준차이 차이 곽경택 대부 삼부작 
160,똥물 코 김 발성 문제 거 오디오 녹음 님 부산 
161,부산사투리 사투리 자체 대사 수 사투리 몰입 의리 봤심 친구 
162,검색 이거 친구1 1 기본 날라리 부산 접수 망 망작 
163,작 기무 연기 인상 자연 양아 성장 성장물 물 기분 
164,친구 친구2 2 야 김 이 거 터 에로 1 
165,애 장난 1의 의 여운 이거 친구 친구2 2 삭제 
166,완벽 대부 대부2 2 아버지 세대 자식 거 대작 이상 
167,주진 주진모 모 미스 미스테리하다 테리 하다 개장수 극 장면 
168,순간 봄 주진 주진모 모 노 노잼 잼 야 영화 
169,우선 화면 톤 드라마 친구 특유 맛 김 눈 듯 
170,과잉 설정 불편 스토리 빈약 배우 진 허약 구성 대부 
171,2 참고 개 영화 김 표정 연기 압권 명작 친구 
172,친구1 1 스토리 유 유오성 오성 끝 허무 남자 남자친구 
173,친구 때문 영 영환데 환 데 나 구니 중간 향수 
174,억지 설정 팅 나 유 유오성형님 오성 형님 아우 진심 
175,3 3편 편 제대 오성형님 에피소드 만 유 유오성 오성 
176,연기 친구 제목 틀 정도 느낌 때 기회 유 유오성 
177,오성 카리스마 주진 주진모의 모의 어색 제 연기 김 의 
178,새 발견 깡패 깡패미화 미화 폭력 폭력미화 나 가슴 친구 
179,친구2볼려 2 볼려 친구1 1 데 임팩트 기대 못믿 ㅋ 
180,연 마 리스 연기자 기자 최고 나 생각 별로래 거 
