"","num","title","content"
"877",3140,"본인 특징 적어봄","친한 친구들이나 가족들한테는  "
"878",3141,"대부분 가면쓰지 않냐","현실에서는 존나 순진한척 하는디 "
"879",3142,"isfp 본인 특징","나도 내 특징 나열해서 써서 관심받고 싶은데 하나하나 나열해서 쓰는거 존나 귀찮음 그래서 남이 쓴 글 보고 ㅇㅇ맞아맞아 이러고 넘김덧글도 귀찮이서 달지 않는다그래서 이런 짧은 글이나 찌끄린다 "
"880",3143,"남 ISFP 여 INFP 장기간 연애하면서 느낀점","본인 남 ISFP이고 여자친구가 INFP인데현재 장기간(5년이상) 만나고있음.<U+00A0>둘다 완벽한 ISFP, INFP이다! 라고는 확신할수없는데, 아무튼 연애하면서 겪은 특징을 말해봄1. 집돌이, 집순이무조건 연애는 집에서!<U+00A0>특별한날에 밖에나가는 일은 맛있는거 먹으러 나갈일밖에없음.<U+00A0>데이트는 집에서 폰하고 게임하고 넷플릭스, 유튜브 보는게 최고임몇개월전부터 우리 어디 놀러가자 라고 계획세워도 1주일전에는 '그냥 집에서 놀자'하고 집에있음연락을 그렇게 많이하지 않아도, 심지어 1~2주일에 1번씩봐도 그려려니 함.2. 만약 여행을 가면 무계획으로같이 여행을 가더라도, 계획은 단 2개뿐임(몇박 몇일, 장소) 정확한 세부사항은 가면서 결정하거나, 가서 결정함.한명이 독선적으로 선정하기보다는 선택지를 여러개두고 하나씩 제거하면서 선택하는 편3. 개인적인 성격장기간 연애를 했기때문에 현재사는 공간도, 앞으로 사는 공간도 계획해서 지내는데, 개인적인 공간은 서로 무조건 있음.개인적인 사생활도 서로 이해해주고, 특히 취미생활에 서로 보호받길 원하는게 똑같아서 같은 공간에 있더라도 따로 노는편이 있음.(각방에 컴터 하나씩)근데, 그 행동을 서로 이해시키지않아도 잘 알고있기때문에 편함둘다 취미가 확고해서 취미를 강요할시 굉장한 스트레스가 있음.4. ISFP는 보살핌을 원하고 INFP는 비판을 고통스러워함.나만 그런지 몰라도 보살핌을 좀 받고싶은데, INFP도 성격상 개인적인 성향이 강하기때문에 세세하게 신경쓰는건 좀 힘든가봄평소에는 내가 힘든점도 말안하고, 이야기만 잘 들어주는 편인데, 6개월에 한번씩은 신경 좀 잘 써달라고 징징거림INFP는 무슨일을 할때 항상 물어보는 편인데, 객관적으로.. 특히 비판적으로 이야기하면 잘 못받아들이는것 같음.몇번 경험해보니 비판을 해달라는게 아니라, 긍정을 해달라는것 같아서, 그다음부터는 진짜 문제생길것같지않으면 좋게좋게 이야기함.<U+00A0>5. 서로 눈치를 잘봄눈치가 서로 정말 빠르고, 연애기간이 오래되다보니 기분이 어떤지, 무슨생각하는지 빠른시간내에 파악됨그래서 서로 기분나쁜것같으면 맞춰주고, 져주고하는것 같음.개인적으로는 개인성격인지 INFP특징인지 우울+자기비하할때가 있어서 잘 맞춰주는편임.6. 걱정이 많다솔직히 나도 걱정이 많은데, 여자친구는 정말 많은 걱정을 한다.하루에도 몇가지의 걱정을 하는데, 하나에 꽂히면 매우 고통스러워 하면서도 그 걱정을 놔버리지 않음.나는 그걸보고 같이 고통스러워함.(나도 내가 이해가 안됨)7. 귀찮다.연애초에는 나도 열심히 계획짜고 했는데.. 시간이 지나면서 본성이 나오나봄문제는 여자친구도 같이 본성이 나와서..휴일에 집에있으면 아무것도 안함.. 그냥 같이 아무것도 안함8. 근데 막상 나가놀면 같이 잘놀음9. 주위에서 너네커플 이상하다는 말 많이 들음잘 만나지도 않는것같고, 프사나 SNS를 하지 않거나, 연애하는 티를 내지않아서 '연애를 하고 있는게 맞긴 한거냐'라는 이야기를 많이 들음다른사람들이 보기에 연애하는것같이 안보이나봄오랜만에 보는 친구들이 조심스럽게 사귀는 근황을 물어볼때가 있음(아직 만나는지 궁금)10. 둘다 끈기가 없음사실 8번부터 쓰기가 너무 귀찮았다.궁합표 보면 궁합 최악이라는데, 서로 이해하면서 잘 만나는중"
"881",3144,"너네는 sns자주해?","페북이나 인스타같은거 "
"882",3145,"아니 근데 잇프피여서가 아니라 10명이상 술자리 별로야","어차피 테이블별로 3~4명씩 섬이 만들어지잖아 ㅋㅋㅋ "
"883",3146,"사람은 딱 두부류로 나눔","편한사람 안편한사람  +예의,개념없는 놈은 사람취급 안해서 분류안함  "
"884",3148,"16 Personalities 콘이 출시되었습니다.","성격 유형 검사 사이트 16 Personalities의 16개 캐릭터를 담은 디시콘이 출시되었습니다.각각 NT, SJ / NF, SP의 두 개로 이루어져 있으며 많은 사용 부탁드립니다.↓↓ 디시콘 보기 ↓↓"
"885",3151,"연애하고 싶은데 사귀고싶지 않은건 뭘까","내가 느끼고 있는 감정임뭐라 설명할수 없어난 뭐하는 인간이지?<U+00A0>"
"886",3152,"ISFP","는 어제찍은 떼껄룩"
"887",3153,"잇프피들아 너희 친구랑 싸우거나 손절한 뒤에 어떻게 해?","먼저 가서 사과하고 다시 친하게 지내 아님 그냥 죽을 때까지 남남?"
"888",3156,"esfj 남자 만나보고싶다 ","왠지 잘맞을거같아난 e남자가좋고 내가 p니까 상대는 j였음 좋겠엉"
"889",3160,"너네들 성격 네개중에 가장 바꾸고 싶은 한개는 뭐임?","1.i2.s3.f 4.p"
"890",3162,"내가 너무 이기적인가 ?","친구 애인이 일주일동안 연락을 안봐서 내가 일주일동안 조언해주고 위로 해줬는데 걔가 계속 못하겠다고 그래서 오늘 내가 좀 짜증냈어 그래서 오늘 결국 대화해서 헤어졌어 하필이면 오늘 나한테도 안좋은 일이 생겼어 나도 위로받고 싶은데 일방적으로 헤어졌으니까 기분이 안좋은가봐. 내가 들을래? 했는데 괜찮대.. 서운하다 내가 이기적인거야?"
"891",3163,"잇프피들아 너네 성욕 어떤 편이야?","난 좀 많은 거 같아.."
"892",3164,"활동적인 isfp있니?","익스트림 좋아하고 노는거 엄청 좋아하는 잇스피 있어?내가 좋아하는 오빠가 그래...근데 잇스피여서 개놀랐다"
"893",3165,"밖에서는 세상 착한애인데","집에서 가족들한테는 진짜 너무 못되게 구는거같아 차라리 밖에서도 똑같이 눈치안보고 기안죽고 할말하는 성격이라면 이런고민도 없을텐데 이런내가 너무 혐오감든다 ㅠㅠ"
"894",3167,"유쾌한척 막말하는애들이 제일싫어","자기도 막말하면서 반대로 똑같이 하면 왜이래? 하는거  "
"895",3168,"잇프피랑 썸타는데 ㅋㅋㅋ","뼈 잇프피랑 썸타는데진짜 말 엄청없고 집순이스타일의 표본이라 노잼이네요말도잘듣고 착한데 매력이없는듯...잇프피근데 잇프피가 처음인데도 스킨십 잘받아주는거보고 반전매력있구나느꼇어요"
"896",3169,"난 연인사이에선 막대하는 경향 있음","친구들 가족들은 안그러는데 사귀는 남자친구들한텐 자기주장 쩔어서 단호박 이기적인건 아닌데 그냥 관계에 있어서 약간 갑을관계가 있는.. 막 선물사달라 데이트비용 다내라 이런거 말구 근데 뭔가 부탁을 하면 쪼금 미안해짐. 예를 들면 밤늦게 친구랑 놀다가 집 데려다달라고 할때? 뭔가 사겼던 남친들이 만만해서 그런거같기도 하고 전혀 isfp 스럽지 않아져 "
"897",3173,"나졸려","꾸벅꾸벅 "
"898",3174,"오랜만이야","안녕 친구들"
"899",3175,"뭔가 T 유형이랑은 친해지기힘든거같음","마음을 잘 열게되지도 않고 일단 나랑 안맞아"
"900",3176,"손절관련 글이 많길래 나두 남김","군대가기전에 가끔 새내기 몰려다닐 때 같이 다녔던 친군데복학하고 반가워서 먼저 말걸고 얘기하려고 했는데진짜 고개도 안돌리고 대답 안하기를 쭉 그러더라식당에서 밥먹을때 말걸고과행사 할때도 말걸었는데 대놓고 계속 씹힘뭐지?? 내가 뭘 잘못한게 있나?나랑 엮이기 싫은가?? 하면서 고민하다가혼자 응 니똥이야~ 생각하고 나도 무시하면 그만이라고 생각하고 걍 모르는사람... 이 아니라 모르는 사람보다 더 남남으로 생각하고 지냈다사소한거로도 자존감 긁히는건 내문제긴 한데 암튼그러다 언제 실험실에서 다른 애들이랑 진로관련 이야기하고 있는데 갑자기 끼어들고 별 일 없던것 마냥 평범하게 **아 너네는 어때??같은 식으로 물어봐서 걍 적당히 친한척 응대해줬지만 이미 마음열 생각은 떠난 아이다.안그래도 마음 주기가 어려운데 저렇게 나오는 친구는 진짜 걍 멀리하게 되는듯"
"901",3177,"잇프피님들","인프제랑 잘 맞는거 같아요?"
"902",3178,"너희들은 큰 지름 주기가 어떻게 돼?","소득 수준에 따라 다르겠지만 "
"903",3179,"나 원래 잇팁이었는데","F처럼 행동할일이 많아지다보니까 알아서 F되더라사실 반반섞인거같아애매함"
"904",3182,"잇프피랑 친해지는법 알려주세용 ","잇프피는 어떤 사람을 좋아하나용? 친해지고 싶은 사람이 잇프피에 가깝대용! "
"905",3183,"근데 남자들은 보통 성욕 많잖아","흠"
"906",3184,"우리집 부모님 성격 예측좀 ","엄마 ESTP 아빠 ISTP"
"907",3185,"마음이 아픈데...","자고일어나도 계속아프다. 그것도 3일째다... 이런경우 처음인데... "
"908",3186,"내향감각을 이해하고 기르면 내향감정과 내향사고가","뒤따라오지 않을까 싶다내향 감정등 약간 내성적이고 섬세한 낮은 마음을 직장등에서 주입식으로 가지면서쉴때 인터넷 교양 라디오등으로 내향감정의 인리를 되뇌이고 기억하면어떤 패턴이나 규칙적인 인식을 가지는 내향 감각이 되고내향감각에 비교 분석능력을 살짝살짝 발휘하여 논리를 만들면 내향사고가 되지 않을까 싶다근데 내향감정이 우선되야할거같음 좀 독선적이고 삭막한 t에 매몰되지 않도록다시 반강제적으로 직장이나 인간관계속에서 낮은 마음으로 내향감정을 지향하는거지"
"909",3187,"초록창웹툰 mbti에","isfp인 캐릭이 아예 없는이유몰까 "
"910",3188,"밝은 댄스곡만 주구장창","밖에서 걸으면서 노래듣는게 대부분이다보니 다 신나는거밖에 없어.신나는거듣다가 발라드들으면 텐션도 같이 다운되서 싫어ㅠ스스로 분위기잡고싶을땐 슬픈노래도 듣기는 한데 한달에 몇번 없는듯..."
"911",3189,"isfp도 속내 알기 어렵던데","걔가 먼저 다가와서 친해졌는데자기 무리는 따로있고 무리밖에서 따로 나랑 친해진 경우였는데걔가 아싸같은애들을 좋아했음. 내가 걔의 아싸콜렉션4호였음.속내 알기 어려웠던게겉으론 ㅎㅎ웃지만 속으론 뭔생각할지 모를애였음..쎄한건 아니고 참아두는 스타일이었어서자기 무리 애들앞에선 다 맘에드는척 하하호호 즐겁게 지내더니나랑 따로있을때 얘의 이런점 저런점 쟤네는 어떻고 이거는 짜증나고 하면서 열어제끼니까 누적된 불만들이 쏟아지길래 조금 놀랬음그리고 사람간의 진심에 되게 신경쓰더라 별로 안웃겨도 걔가좋아서 웃어줬는데 가짜웃음 짓지말라 ㅇㅈㄹ함 차라리 정색을하래 진짜 속내를 모르겠더라그렇게 불만많으면서 사람들 앞에선 또 순진한 미소지음 ㅈㄴ웃김근데 결국 걔한테 손절당햇음 내가 인간관계 수동적이고 잘신경안쓰는 성격이라 걔가 지쳐서떠남 난 인프피ㅋㅋ걘 내 속내를 이해못하고 실망해서 날 손절한거겠지만 내 입장에서도 걔가 반전이었고 흥미로웠음mbti는 내가 시켜봤어서 앎갑자기걔가 생각나서썼다.."
"912",3190,"잇프피특",""
"913",3192,"자야 하는데","귀찮다"
"914",3193,"솔직히 잇프피가 타 유형에 비해서 맘이 따뜻한 건 맞는 듯","동정심 많고 정 많고 배려심 있고 포용력 좋고 "
"915",3194,"난 행동이 너무 느려..","진짜 느긋하게 산다고 "
"916",3195,"애니어그램 9w1 잇붕이 있냐","나 맞는 듯 ㄹㅇ"
"917",3196,"안녕하세요 istp입니다 ㅎㅎ","Isfp 누님과 사귀게 되었습니다 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ헤헤저번에 답글 달아주신 분들 감사합니다 도움이 됐어요 ㅠㅠㅠ항상 계산적이고 효율중시였던 저에게감정이 조금더 앞서는 느낌은 살면서 처음 느껴보네요여튼 감사합니다 가끔 놀러올거임!"
"918",3197,"잇프피는 원래 이래?","나는 보통 친구들처럼 평소에도 연락 좀 자주 하고 싶은데 내 친구 A는 한 달에 한 번 생사 확인하듯 연락해... 항상 내가 먼저 연락하진 않고 A가 먼저 하긴 하는데 내가 먼저 연락 하고 싶어도 나랑 달리 걘 친구도 많고 그 애만의 생활이 있으니까 내가 먼저 연락하면 방해될까봐... 연락 하고 싶어도 못하고 무작정 기다리는데..."
"919",3198,"Isfp","추천 학과 있어??"
"920",3199,"정식으로 사귀기전엔 불타오름","막상 사귀면 언제그랬냐는듯이 식음..갑자기 뭔가 구속받는 기분이고매일 톡하고 전화하고 내 시간이나만의것이 아니게되니까귀찮아져"
"921",3200,"성격 드러운 잇프피 있어??"," 난 어릴때 되게 착하고 순하다는 소리 많이 들었거든? (근데이때도 예민하고 고집 세긴 함 ㅋㅋㅋㅋ)사춘기 지나고나서 할말 다 하고 까칠해지고... 그래...어느정도냐면 학교에서 좀 무섭고 일진같은애한테도 지랄했어...사실 ISFP 성향 남아있긴해 두번정도 참다 세번째때 짖음 ㅠㅠ근데 잇프피 친구들 전부 착하고 순해혹시 나같은 잇프피 있을까?"
"922",3201,"사람들 사이에서 동네북인 잇픕 있어?","는 나ㅎㅎ이유는 반응이 재밌대ㅋㅋㅋㅋㅋ 내가..? 내가 생각하는 재밌는 반응은 장난치는 거에 하나하나 센스있게 받아치는 건데ㅌㅋㅋㅋㅋㅋ 그냥 툭 하고 건드리면 뿌에에에엑!! 하는 반응 나와서 그게 재밌는 건가???물론 장난이 과하거나 기분 안 좋을 때 계속 그러면 짜증나기는 하는데, 짜증나는 기준도 굉장히 높아서 잘 받아주긴 함"
"923",3202,"타유형이 궁금한 잇프피친구들","심리테스트갤로 놀러오새요 수많은 유형들이 반겨준답니다 "
"924",3203,"처음엔 ESFP 나왔다가 한달뒤에 다시하니까 ISFP나옴","근데 ESFP특징도 맞는거같고 ISFP특징도 맞는거같애"
"925",3207,"생각은 많은데 행동은 안함, 생각을 할수록 걱정이 생김","근데 걱정의 70%가 모든 개-망한 경우의 수를 합한 뇌내망상임이라고 생각해도아직도 잘 선택한건지<U+00A0>걱정된다자고나면 잊을거같다만.."
"926",3208,"애들끼리 사소한 기싸움 하는것도 기빨린다","진심 서로 걍 양보하고 살면 안되나 ㅜㅜ 에휴 "
"927",3209,"키큰 누나한테 덮쳐지고 싶다","오래된 생각 "
"928",3210,"잇프피남들아","어떤 이성 좋아해?? 성격이라던지 어떤행동을 할 때라던지 그런거!"
"929",3211,"잇프피가 나와 친한지 아닌지 알고싶다면","내앞에서 얼마나 말을 많이 하냐/속마음을 잘 얘기하냐(뒷담포함)이건듯.조금이라도 불편한 상대라면 입틀막됨. 상대방말을 잘 들어줘도 내의사 얘기안함. 뭔말을 해도 걍 할말이 없음."
"930",3212,"양세찬이 ISFP라고?","TV에서 양세찬<U+00A0>볼 때마다 '저런 성격 가지고 싶다...'라는 생각 들었는데"
"931",3213,"타 유형 들어와서 미안한데","<U+00A0><U+00A0>엄청 엄청 엄청 친한 잇프피 친구한테 생일 편지 써 주려는데진지하게 너는 너무 소중한 사람이라는 식으로 쓰면 당황스러울까? 원래는 되게 허물없는 사이거든... 오글거린다고 생각할까?너무 고민돼서 들어왔어 ㅠㅠ 미안"
"932",3214,"잇프피 교사 어떤것같음","미술전공인데 교육대학원 도전할지 말지 고민된다긴 시험공부를 버틸 수 있을지 (머리와 지구력)현장에서 기쎈 중고등애들이랑 잘 지낼 수 있을지(무시안당할지)미술교사 어떨것같아??오히려 성향상 초등이나 특수교육쪽이 더 어울리려나공무원/ 공공기관/ 미술교사/ 뭐가 어울림"
"933",3215,"전역하고싶다","ㅆㅂ"
"934",3216,"다른 사람한테 속마음 털어놓으면","털어놓는 순간은 엄청 편하고 좋은데 그 이후에 왜 그런 말을 했지?하면서 머리 박고 뒤지고 싶음 "
"935",3217," 머릿속에 사이드브레이크 몇개씩 꽉 채워져있어","주차할때 사이드브레이크 꽉 채워넣듯이 꽉꽉 채운게 몇개씩 있어 그걸 풀면 친한사람들은 재밌어해 안친한사람들은 놀라 "
"936",3218,"isfp esfj 왜 이렇게 많이 싸워?","궁합 좋다는 데 그게 사실일까 의심까지가.그래서 인터넷 뒤척여 봤더니 궁합 좋다는건 허구고 대척관계래.이 글에 불편한 게 있다면 미안해. 신경쓰이는 부분 있으면 말해줘."
"937",3219,"isfp인데 친구 연락오면 귀찮은거 나만그래?","친구 하나 있는데 요즘 너무 우울해해서 연락오는거 다 받아줬었음진심으로 안됐기도 하고 그 사정 듣고 조언도 해주고.. 근데 한 3일 그렇게 해주고나니까 이젠 아침부터 자기전까지 연락이 오는거야 난 남친이랑도 그렇게 연락 안하는데 연락오는거 보면 무슨 용건이 있는것도 아니고 그냥 뭐해?,ㅇㅇ아, 이렇게만 오고 답장하면 계속 별말도아닌 주제 가져와서 카톡하니까 그냥 안읽씹했거든 나중에 늦게본척 하고그랬더니 자기 고민이 있는데 친구가 자기가 있을때의 소중함을 모르고 안읽씹을 많이해서 고민이라는거야; 누가봐도 내얘기도 나때문에 서운하다는걸 다른 친구 고민인척 돌려서 얘기하는건데 이쯤되니까 진짜 귀찮고 짜증만 나더라. 나랑 친구하고 싶으면 오히려 날 놔두고 연락할거면 3일에 한번정도 하고 강요 안해줘야 소중한줄 알것같은데 내가 싫어하는 방식으로 접근하니 너무 힘들어.. "
"938",3222,"ISFP는 참 따뜻한 거같아","infj이웃의 블로그에 들렀다가 자기중심적이라며 욕하는 걸 봤는데 내가 보기엔 전혀 아닌것같아실수해도 너그럽게 봐주고 미안하다며 선물도 보내주고;;(부담스러워서 거절했어)마음도 정말 따뜻해서 별로 걱정할 것도 없는데 걱정해주고 위로해주고 그래 ㅋㅋ"
"939",3223,"좋아하는 분이 isfp야","나보다 10살 연상에 30대 중후반이셔  "
"940",3225,"잇프피들 인간관계 어때?","유형별 인간관계도 그렇고 그냥 인간관계도 그렇고 성격이 좋다길래 그럼 관계도 좋을지 궁금해서."
"941",3226,"사람들하고 이야기할때 의견존중해주는거 참 어렵다","존중해주긴하는데 못할때도 있어서 가끔씩 싸움도 나거든 ㅠㅠ너무 자기생각에만 집중하는건 정말 안좋은건가봐"
"942",3227,"내향감정과 내향 사고를 올바르게 쓰는 방법?","내향감정은 정말 따뜻하긴한데 너무 자기감정중심이어서 다루기가 힘들거든 너희는 어떻게 써?"
"943",3229,"mbti는 isfp 에니어그램은 6w5 ㅁㅌㅊ?","원래부터 소심한 성격이였는데 "
"944",3230,"안녕 난 타유형이야","난 ENFJ인데 내 남자친구가 ISFP나왔다고 해서 여기 갤들어와봤어특징들 읽어보는데 내 남자친구랑 비슷한 점들이 많은것같네.음.. 내가 보는 내 남자친구의 모습을 적어보자면,1. 같이 시험공부할때 언제부터 뭐해야하는지 계획은 세우는데 결국 1-2일전에 부랴부랴하더라구 (나쁘다는 뜻은 아냐)2. 아직까지 나랑 싸운적이 2년넘게 지내면서 한번도 없어. 둘다 갈등이 싫어서 그런가봐. 의견이 달라도 '그럴수있지'라는 말되게 많이하고 내가 뭐때문에 화난다하면 언성안높이고 잘 이해해주더라3. 집에 나랑 같이 누워서 티비만봐도 좋대. 난 나가서 뭘하는걸 좋아했어서 첨엔 진짠가 했는데 그걸로도 행복을 느끼는것같더라. 그래서 잘섞어서 데이트중이야4. 친구약속이 없으면 밖에 안나가5.그렇다고 약속을 먼저잡지도 않더라 단톡방에서 말도 거의 안해. 근데 신기하게 친하게지내는친구들은 자꾸보자하고 불러내더라6.친구관계는 나와 비교했을때 좀 좁은편인것같아. 지내던애들하고만 지내7.내가 뭐하자하자 리드하면 많이 맞춰주더라. 처음엔 날별로 안좋아해서 그런가했는데 그냥 날 배려해주는거였더라구. 지금은 내가 많이 리드하고 남자친구가 세부적인건 조율해주는 편이야. 난 계획세우는게 좋아서 그게더편해8.빈말은 잘 안해물론 이러한 것들을 다 너네의 성격으로 일반화해서는 안되겠지만, 너네가 쓴 특징 몇개보니 나도 내 남자친구랑 겹치는게 많아서 글 쓰게 되었어. 자신의 옆사람들에게 따뜻한 배려와 정을 나눠주는 너네는 멋진 유형인 것 같아. 음 글의 끝을 어떻게 마무리해야할지 모르겠네.좋은 주말저녁보내!"
"945",3231,"S가 현재를 보고 N은 미래를 상상하는데","과거 일을 생각하고 집착하면 S야 N이야?"
"946",3232,"한쿡말 어려워요","글자로 쓰는건 괜찮은데 구어체 구사가 너무 힘듦..글자로도 말하는거처럼 쓰라그르미 몬쓰겠다"
"947",3233,"8가지 정치관 테스트","https://www.idrlabs.com/kr/8-values-political/test.php"
"948",3234,"우리 가족 mbti인데 어떨거 같에","나 ENFJ동생 ISTP엄마 ISFP아빠 ENTP"
"949",3235,"적극적이여도 안끌리던데","뭔가 진실되고 나랑 통하는 그런게 있어야 넘어감마냥 적극적이여도 카사노바 같으면 ㅗ"
"950",3236,"웹툰에 잇프피언제나옴?","잇프피만 볼라하는데 ㅈㄴ안나오네 ㅡㅡ"
"951",3238,"정치관 나도해봤다"," - dc official App"
"952",3239,"우리가족 mbti인데 분위기 어떨꺼같아","아빠 estj엄마 isfj동생 intp나 isfp "
"953",3240,"우리가족 mbti 인데 어떨것 같아?","엄마 ESTP/ESFP(T랑 F는 반반)아빠 ISTP(정석)나 ISTP/ISFP(나도 T랑 F 반반)"
"954",3242,"mbti특) 잘쳐줘봐야 럭키혈액형별성격임","참고로 본인은 b형 isfp임"
"955",3243,"잇프피갤은 주딱 활동함?","한 번도 못 본듯 "
"956",3244,"님들아 드라마볼 때 나만이럼?","커피프린스 다시 보는 중인데진심 개웃기다부잣 집 우유배달하다가 그 집 사람이랑 절친해지고심지어는 그 사람이 여자주인공한테 흔들리고엄청 부잣집 카페 사장이랑 서로 좋아하는 사이되고주인공은.대체 왜 이때까지 가난했던거임ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 일어나지 않을 일이라 개웃기다로맨틱코미디.가 아니라 이 정도면 장르 판타지 아닌가 싶음원래 드라마나 영화를 잘 안보는 편인데보면 진짜 명작 아닌 이상은 하나하나 비판하면서 보게되넹비판하면서도 웃겨...."
"957",3246,"진짜 좋아하는 사람이 있는데 미치겠어","괜한 감정소비 하기 싫어서 잊으려고 연락 하지말라하고 안하고 있거든근데 자꾸 생각나 하루종일 생각나방에서 계속 그 사람만 생각하고나 봐주던 눈빛, 목소리 생각나서 미치겠어그냥 잊으면 편할 줄 알았는데 더 힘들어내 자신이 답답하다"
"958",3247,"연인끼리 isfp isfp면 어떻게 됨?"," - dc official App"
"959",3248,"Isfp특","스팽킹좋아함"
"960",3249,"한국에서 가장살기 편한 mbti 유형 뭐야?","제목"
"961",3250,"쉽게 쉽게 호감을 가지지만","한번 악의를 품은게 보였다거나<U+00A0>다른사람 면전에서 깎아내리는거<U+00A0>보였다 하면 손절임"
"962",3251,"나 잇프핀데","ㄹㅇ 태어나서 살엉.."
"963",3252,"isfp랑 가장 잘 맞는 궁합이 뭐임?"," - dc official App"
"964",3254,"가족이 싫으면 독립이 답인가","어릴때부터 나 돌보지도않고<U+00A0>"
"965",3255,"나보다 내향형 높은사람"," - dc official App"
"966",3256,"눈치없고 버르장머리 없는 거 요즘에서야 깨달음..","나 학교 다닐 때 은따?였고 (같이 다니는 집단은 있었으나 지금 와서생각해 보면 은따였던 거 같고 그럼)"
"967",3257,"금욕을 좀 해야겠어요","식욕을 억제하니  담배를 너무 피우게 되어서  성욕도줄이고 식욕도줄이고 담배도줄이고  건전하게 운동으로 욕구해소를 해야겠어요  그냥 뇌의 작용인데 왜이렇게 조절하기가 힘든지  모든감정과 욕구를 내 손안에 둬야지 "
"968",3259,"결혼하면 몇 명 쯤 올 거 같아?","아 난 중학생이긴 한데... 오늘 연락도 안 오고 너무 심심해서 좀 외로워져서 별 생각 다 하게 됨... 난 적당히 친한 애들 부르고 교회나 학원 애들 부르면 친구 말고 그냥 오는 사람도 30명도 안 될 듯.. 딴 사람 결혼식 가면 몇 백 명은 오던데 너무 적은 거 아닌가 싶고.. ㄹㅇ 혼자 있으니까 별 생각 다하네"
"969",3260,"잇프피랑 엔프제","나는 잇프피고 내 친구가 엔프제야 우리 둘은 잘 맞는다고 생각하는데 궁합 조아..?"
"970",3261,"애들아 게확적으로좀 살자...","나도 잇프피인데배려많고 갈등안만들고 다받아들이는거 좋아.근데 시발 왜케 게으르고 계획이없냐 이거 단점너무큰거같아나도아는데 안고쳐져 잇프피들아 니들 어떻게 극복하냐..."
"971",3262,"나만 잇프피","친한친구 셋이랑 같이 돌렸는데 "
"972",3263,"유재석 잇프피던데 말이되냐??","게으르지도않고 졸라 계획적으로살자나 소확행은 비슷한듯자기자신을 바꾼건가"
"973",3264,"이런경우는 뭐야","나 isfp이고 f라서 사고났냐하면 괜찮냐는 말 먼저 듣는걸좋아함<U+00A0>"
"974",3265,"졸ㄹ7ㅕ","ISFP-T4w5"
"975",3266,"너네는 isfp 랑 estp 궁합 어떻게 생각해?","나랑 우리엄만데 잘 지내고 있다만 잔소리 많이 하는거 빼고는 만족하는데! 너네는 estp랑 어때 "
"976",3268,"타 유형 들어와서 죄송합니다 제가 esfp인데","<U+00A0>esfp랑 같이 있으면 혹시 기빨리나요??"
"977",3270,"연락했는데 반응이 미지근하긴 한데","만나긴 만나기로 했어  "
"978",3271,"어때어때",""
"979",3272,"잇프피 좋아","상냥하고 배려 가득하고 내면에 꿍하게 묻어 두기보다 훌훌 털고 할 일에 집중하고 호감에 반응 잘 해 줘서 사랑스러움 "
"980",3273,"Isfp 질문있음","isfp들은 과거를 곱씹으면서 후회하는 편이야,지나간 과거의 일에 미련이 없는 편이야??"
"981",3274,"이런 글 보면 신기해","https://m.dcinside.com/board/isfp/3200 내 기준(INTJ) 성격 드러운 건 정말 남 괄시하고 민폐 끼치는 건데 참다 참다 한 번 흑화하는 걸 그렇게 표현할 줄 몰랐어 ㅋㅋ 진짜 순둥이들인가 봐 "
"982",3275,"요즘 1일 1귀엽다 소리 듣는중","주임임도 대리님도 그렇고 다들 하루에 귀엽다소리 한마디씩 해주심.. 심지어 새로 들어온 신입까지 동조하더라<U+00A0>"
"983",3276,"혹시 온실속의 화초처럼 자란 사람?","내가 잇프피인게 부모님이 너무 애지중지해서 그런거같애..어릴때부터 통금 빡세고 왠만하면 집에만 있으라고 하셨거든.. "
"984",3278,"잇프피들 편의점 알바 해봐라 ㅋㅋㅋ","천사도 3일이면 인성 쓰래기 된다 ㅋㅋ"
"985",3279,"님들 에니어그램 뭐 나옴","나 몇 달 만에 해봤는데 또 4w5나옴 "
"986",3281,"엄마랑 나랑 둘다 isfp인데 뭔가 마음이 편하긴 함","친구관계론느 isfp 만나본적 ㅓㅂㄷㅅ고\엄마가 같은 isfp인건 ㄱㅊ은거같음<U+00A0>"
"987",3282,"소설이나만화 캐릭터 mbti","소설이나 만화에서 가장좋아하는 인물같은건 나랑 비슷한 isfp스러운 캐릭터를 좋아하게되는거같음 근데 좋아하는연예인은 나랑 반대 exxj 특징가진 연예인을 좋아하게되더라"
"988",3283,"너네 스스로 왜 귀여운지 모르겠으면 일기써바","일기라기보단 주기..?월기?같지만자책 자기반성 욕 사랑 기쁨 슬픔 등등감정이 치밀어오를때마다 메모장에 기록해두거든분명히 쌍욕만 엄청 써둔거같은데막상 보면 좋은 얘기밖에 없다..?욕도 그냥 귀여운 수준이고"
"989",3284,"화내기 귀찮음","일단 크게 화날일도없고 "
